,RAIZ,identificador,situação cadastral,data situacao,motivo situacao,data início atividade,cnae principal,logradouro,numero,bairro,cep,uf,municipio
48034,05886247,1,2,20001209,0,19851119,4744001,BOLIVIA,845,NOSSA SENHORA DAS GRACAS,76804200.0,RO,3
48056,00892208,1,2,20051103,0,19840626,1510600,FAZENDINHA,S/N,ZONA RURAL,75380001.0,GO,9625
48192,02558074,1,8,20111003,2,19980604,6120501,ROQUE PETRONI JUNIOR,1464,MORUMBI,4707000.0,SP,7107
48193,02558134,1,8,20120227,2,19980604,6462000,HUMBERTO DE CAMPOS,425,LEBLON,22430190.0,RJ,6001
48230,05962039,1,4,20170424,64,20031104,4211101,ESPERANCA,1695,MANAIRA,58038282.0,PB,2051
48278,04337168,1,2,20051103,0,19750705,3091101,JURUA,160,DISTRIT INDUSTRIAL I,69075120.0,AM,255
48650,35223866,1,2,20051103,0,19900801,6462000,IGUATEMI,192,ITAIM BIBI,1451010.0,SP,7107
48651,42184226,1,2,0,0,20050722,2412100,MARIA LUIZA SANTIAGO,200,SANTA LUCIA,30360740.0,MG,4123
48657,55346480,1,2,20040117,0,19890217,8630503,BENTO JOSE DE CARVALHO,407,CENTRO,13660055.0,SP,6915
48688,06161537,1,2,0,0,20040325,4729699,MARECHAL DEODORO,748,IANETAMA,68745680.0,PA,447
48721,35878396,1,8,20061031,2,19891103,2021500,RIO BRANCO,80,CENTRO,20040000.0,RJ,6001
48762,02808708,1,8,20140102,2,19980930,1113502,DR. RENATO PAES DE BARROS,1017,ITAIM BIBI,4530000.0,SP,7107
48771,02820771,1,2,20051103,0,19980605,6311900,ANTONIO JOSE DE ALMEIDA,36,PENHA CIRCULAR,21011580.0,RJ,6001
48791,01202762,1,2,20010721,0,19960515,4634601,ARAGUAIA,933,ALPHAVILLE,6455000.0,SP,6213
48803,19160126,1,2,20050924,0,19760412,2019399,JOAO CAMILO DE OLIVEIRA TORRES,2230,PRAIA,35900271.0,MG,4633
48807,02831210,1,2,20051103,0,19981110,9411100,SIA SUL AREA DE SERVICOS PUBLICOS  BL A,SN,SIA SUL,71215000.0,DF,9701
48834,36858520,1,2,20040724,0,19910611,2512800,VP 2E,S/N,DAIA,75132050.0,GO,9221
48836,74534108,1,4,20181004,63,19940321,4646001,LIDIA COELHO,1,SANTANA,2035030.0,SP,7107
48886,37432689,1,2,20030517,0,19920720,6202300,BARAO DE MELGACO,3726,CENTRO NORTE,78005300.0,MT,9067
48890,01287588,1,2,20031004,0,19960704,1533500,DA UNIVERSIDADE,240,MADALENA,62500001.0,CE,1429
48899,02915025,1,2,20051007,0,19981216,4645101,MAESTRO HENRIQUE VOGELER,45,BRAZ DE PINA,21235680.0,RJ,6001
48925,57574154,1,4,20201103,63,19870619,8011101,SANTA MARINA,1560,LAPA,5036001.0,SP,7107
49574,76483817,1,2,20051103,0,19660803,6462000,CEL DULCIDIO,800,BATEL,80420170.0,PR,7535
49590,04766458,1,2,20050827,0,20011113,8630503,MANOEL GOULART,3309,JARDIM DAS ROSAS,19060000.0,SP,6929
49591,01374583,1,2,20020119,0,19960812,4321500,DOM ALBERTO GONCALVES,1443,CAMPOS ELISEOS,14085100.0,SP,6969
49601,06981176,1,2,0,0,20040915,3511501,BARBACENA,1200,SANTO AGOSTINHO,30190131.0,MG,4123
49629,04838649,1,8,20181031,2,20011228,2591800,CUPIUBA,1600,DISTRITO INDUSTRIAL,69075060.0,AM,255
49633,40281347,1,2,20051103,0,19910814,6130200,SCIA QUADRA,10,ZONA INDUSTRIAL (GUARA),71250620.0,DF,9701
49667,01491624,1,8,20080213,1,19961011,8610102,RAPHAEL PAPA,10,JD SOCIAL,82530190.0,PR,7535
49670,03134910,1,2,20050827,0,19990330,1099699,BURITI,5385,DISTRITO INDUSTRIAL I,69075000.0,AM,255
49737,03173828,1,2,20051103,0,19990524,7711000,ENGENHEIRO ROBERTO FREIRE,2284,CAPIM MACIO,59078600.0,RN,1761
49797,60181468,1,2,20051103,0,19711122,2550101,DOUTOR ALTINO BONDENSAN,500,EUGENIO DE MELLO,12247016.0,SP,7099
49852,60571296,1,2,20051103,0,19660905,1414200,MIGUEL MENTEM,207,CARANDIRU,2050010.0,SP,7107
49854,03225684,1,2,20051103,0,19990618,2013402,PRIMARIA,SN,DISTRITO AGROINDUSTRIAL,75801870.0,GO,9433
49859,23637093,1,2,20051103,0,19660809,2341900,ANTONIO TOGNI,2441,VILA CRUZ,37704356.0,MG,5035
49860,01588770,1,2,20000403,0,19961125,6311900,BARAO DE LIMEIRA,425,CAMPOS ELISEOS,1202001.0,SP,7107
49861,23645542,1,2,20051103,0,19661103,2013402,PARAIBA,349,CENTRO,37701022.0,MG,5035
49863,42135913,1,2,20051103,0,19721227,134200,BR 369,S/N,FAZENDA CONQUISTA,37130001.0,MG,4031
49864,60857349,1,2,20051103,0,19680807,2943300,"ANHANGUERA, KM 147",S/N,DOS PIRES,13486915.0,SP,6639
49865,42270181,1,2,20050924,0,19730705,8550302,SANTA ALEXANDRINA 1011,.,RIO COMPRIDO,20261903.0,RJ,6001
49867,60959889,1,8,20100901,2,19660625,4930203,BRIG LUIS ANTONIO,1343,BELA VISTA,8210040.0,SP,7107
49869,42445403,1,2,20051103,0,19750409,724301,GO 336 KM 97,S/N,ZONA RURAL,76510000.0,GO,9329
49870,60991965,1,2,20001025,0,19890712,2832100,FERDINANDO MARCHI,1000,DISTRITO INDUSTRIAL,13612410.0,SP,6635
49871,61068276,1,2,20051103,0,19680715,4646002,DAS NACOES UNIDAS,14261,VILA GERTRUDES,4794000.0,SP,7107
49872,61188488,1,2,20051103,0,19660712,2093200,ENG BILLINGS,2185,JAGUARE,5321901.0,SP,7107
49873,61258703,1,2,20051103,0,19660727,4689399,FLORENCIO DE ABREU,123,CENTRO,1029000.0,SP,7107
49874,61316360,1,2,20170704,0,19660701,3291400,SAMPAIO CORREA,235,JD PEREIRA LEITE,2710080.0,SP,7107
49875,07270366,1,2,20051103,0,19670821,4530702,PRINCESA ISABEL,900,CENTRO,60015060.0,CE,1389
49876,80218886,1,8,20170307,2,19870803,4753900,SOLIMOES,318,SAO FRANCISCO,80510140.0,PR,7535
49877,62070362,1,2,20040326,0,19680506,4912403,BOA VISTA 175,175,CENTRO,1014920.0,SP,7107
49878,44023661,1,2,20051103,0,19740326,4292802,SAO GABRIEL,301,JARDIM PAULISTA,1435001.0,SP,7107
49879,62590872,1,2,20051103,0,19710119,6822600,DR. DIOGO DE FARIA,199,VILA CLEMENTINO,4037000.0,SP,7107
49882,63058648,1,8,20200116,2,19730904,6622300,ALFREDO EGYDIO DE SOUZA ARANHA 100,.,PARQUE JABAQUARA,4344902.0,SP,7107
49890,46014635,1,2,20051103,0,19660618,4120400,DAS ANDORINHAS,41,CENTRO,13015102.0,SP,6291
49892,27059849,1,8,20130926,2,19721113,2222600,PAULO MIGUEL BOHOMOLETZ,13,LARANJEIRAS,29168010.0,ES,5699
49894,27362136,1,8,20111219,54,19761210,4781400,DALMACIO SODRE,110,SANTA TEREZA,29026844.0,ES,5705
49898,16404287,1,2,20051103,0,19871217,1710900,PROFESSOR MAGALHAES NETO,1752,PITUBA,41810012.0,BA,3849
49899,83644385,1,2,20051103,0,19790906,6810202,QUINZE DE NOVEMBRO,550,CENTRO,89010000.0,SC,8047
49902,48659502,1,2,20031018,0,19770601,7210000,CENTENARIO,1080,SAO DIMAS,13416000.0,SP,6875
49908,29289071,1,2,20051103,0,19751217,4110700,"PORTOGALO, QUADRA F-2 DA GLEBA I, PARTE",S/NR,PORTOGALO,23917010.0,RJ,5801
49909,29513405,1,2,20051103,0,19770915,4313400,DO PEDREGOSO,2689,CAMPO GRANDE,23078450.0,RJ,6001
49911,29916343,1,2,20001209,0,19740521,6920601,ANTONIO JOSE BITENCOURT,66,CENTRO,26535000.0,RJ,5863
49912,29938800,1,2,20051103,0,19851219,5232000,VENEZUELA,00003,SAUDE,20081311.0,RJ,6001
49913,29980158,1,2,20051103,0,19780418,6512000,DAS NACOES UNIDAS,14261,BROOKLIN PAULISTA,4578000.0,SP,7107
49915,87060331,1,2,20051103,0,19720322,8011101,IPIRANGA,441,MENINO DEUS,90160092.0,RS,8801
49916,87300448,1,2,20051103,0,19720514,6550200,PIRAI,155,SAO CRISTOVAO,95913148.0,RS,8729
49918,50844885,1,2,20050121,0,19850728,4612500,NOSSA SENHORA DE FATIMA,7-110,JARDIM AMERICA,17017337.0,SP,6219
49919,67547323,1,2,20010512,0,19920203,4930202,SAO PAULO,295,CENTRO,14801060.0,SP,6163
49920,12644977,1,2,20051103,0,19870702,9001999,DOM JOSE TOMAZ,1013,TIROL,59022250.0,RN,1761
49921,12681144,1,2,20050924,0,19880128,4679699,"BR-230 - AREA R1, LOTEAMENTO JOAO PAULO I",S/N,RENASCER,58108012.0,PB,1965
49922,51366185,1,2,20050924,0,19790523,2610800,MARIA DE OLIVEIRA NUNES,351,CHACARA CERES,8655255.0,SP,7151
49925,88973722,1,2,20050618,0,19830613,4612500,DAS INDUSTRIAS,275,ANCHIETA,90200290.0,RS,8801
49926,13778147,1,2,20030816,0,19851025,4644301,DOUTOR ROCHA LEAL,39,BARBALHO,40300762.0,BA,3849
49928,89738553,1,2,20051103,0,19690627,4930202,NOSSA SENHORA DAS GRACAS,57,CENTRO,93220280.0,RS,8901
49933,33000118,1,8,20210503,2,19660926,6110801,DO LAVRADIO,71,CENTRO,20230070.0,RJ,6001
49934,33078320,1,8,20030827,2,19660803,710301,RODRIGO SILVA,26,CENTRO,20011040.0,RJ,6001
49937,33165481,1,2,20050903,0,19720929,4613300,CONDE DE BONFIM,00344,TIJUCA,20520054.0,RJ,6001
49945,33746918,1,2,20051103,0,19730212,5111100,DO GALEAO,3.200,"GALEAO, ILHA DO GOVERNADOR",21941352.0,RJ,6001
49946,71714679,1,2,20051103,0,19930527,6462000,DR. VIEIRA DE CARVALHO,40,REPUBLICA,1210010.0,SP,7107
49948,33931510,1,2,20051103,0,19720706,810010,PA 483,913,VILA DO CONDE,68445000.0,PA,425
49949,54065081,1,8,20060929,2,19841227,6810202,XV DE NOVEMBRO,213,CENTRO,1013001.0,SP,7107
49958,17168220,1,2,20051103,0,19660822,1122401,"ANEL RODOVIARIO 00KM 17,",2233,APARECIDA,31250920.0,MG,4123
49971,07545758,1,2,20050801,0,20050801,6810202,DOS MEIRELES,512,ARACARIGUAMA,18147000.0,SP,3067
50075,87040598,1,2,20031018,0,19711210,6462000,HUGO GERDAU,307,SAO JORGE,93212260.0,RS,8901
50111,00736859,1,8,20080701,2,19950803,2949299,DR. OTHON BARCELLOS,83,CENTRO,12730900.0,SP,6369
50170,47180625,1,2,20051103,0,19750904,7020400,ITAPECURU,506,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVI,6454080.0,SP,6213
50180,05874946,1,2,20051103,0,19781024,8610101,AGUANAMBI,1827,FATIMA,60055401.0,CE,1389
50181,00835301,1,2,20051103,0,19950915,2591800,IPITANGA,486,CENTRO IND. ARATU,43700000.0,BA,3913
50184,51466860,1,2,20051103,0,19660808,1071600,SAO MARTINHO,S/N,ZONA RURAL,14850000.0,SP,6919
50185,92811959,1,2,20010225,0,19650204,6541300,SIQUEIRA CAMPOS,736,CENTRO,90010000.0,RS,8801
50194,05869194,1,2,20030912,0,20030912,6463800,LUIS COELHO,223,CERQUEIRA CESAR,1309001.0,SP,7107
50200,00067215,1,2,20051103,0,19940225,7490104,SEGUNDA AVENIDA,SN,CIDADE VERA CRUZ,74934605.0,GO,9227
50201,00091430,1,8,20190530,1,19940615,4632001,TAQUARA,98,PETROPOLIS,90460210.0,RS,8801
50202,02064301,1,2,20041231,0,19860519,5211701,GO 174,S/N,ZONA RURAL,75915000.0,GO,9933
50203,00690271,1,2,20180605,0,19830114,6810201,SHIS QI 15 CHACARA,52,SETOR DE HABITACOES INDIVIDUAIS SUL,71600790.0,DF,9701
50204,02364508,1,2,20050924,0,19980209,7820500,MANUEL BORBA,163,SANTO AMARO,4743010.0,SP,7107
50205,02647564,1,8,20171101,2,19970929,6424703,TIRADENTES,1263,CENTRO,13600071.0,SP,6165
50206,18238980,1,2,20051103,0,19740711,230600,CARANDAI 1115,1115,FUNCIONARIOS,30130915.0,MG,4123
50207,56728058,1,2,20050924,0,19690701,113000,BOM JESUS,S N,ALAMBARI,13450269.0,SP,7017
50209,02988256,1,8,20081231,71,19990208,4619200,JERONIMO MONTEIRO,1000,CENTRO,29014900.0,ES,5705
50211,59104901,1,2,20051103,0,19660721,2920401,JOSE ODORIZZI,151,VL EURO,9810902.0,SP,7075
50212,59225243,1,2,20191106,0,19880704,3511501,CHAIM JOSE ELIAS,769,VILA SINIBALDI,15084060.0,SP,7097
50214,79687588,1,2,20051103,0,19861029,2222600,SC 135,SN,OFICINA,89565130.0,SC,8379
50215,61528030,1,2,20051103,0,19660812,1731100,SP-101  CAMPINAS CAPIVARI,S/N,CHAPEU DO SOL,13193229.0,SP,6737
50226,51754240,1,2,20190430,0,19791128,2621300,"SIBS QUADRA 01 CONJUNTO C LOTES 03,05,07,09 - PARTE",S/N,NUCLEO BANDEIRNATE,71736103.0,DF,9701
50229,15182652,1,8,20011114,2,19830924,1113502,JOAO URSULO,1620,,42810390.0,BA,3413
50230,33247271,1,2,20051103,0,19730917,4292802,S FRANCISCO XAVIER,603,MARACANA,20550011.0,RJ,6001
50233,72954811,1,2,20051022,0,19931021,7020400,PEIXOTO GOMIDE,1418,JARDIM PAULISTA,1409002.0,SP,7107
50485,31787625,1,2,20050319,0,19881018,6541300,BRIGADEIRO EDUARDO GOMES 526,526,POLO INDUSTRIAL TUBARAO,29160904.0,ES,5699
50746,01855536,1,8,20150102,2,19970507,6204000,EUSEBIO DE QUEIROZ,100,CENTRO,61760000.0,CE,1247
50748,01597168,1,2,20051103,0,19961212,6462000,CARDEAL ARCOVERDE,2811,PINHEIROS,5407004.0,SP,7107
50749,04036939,1,8,20201026,2,20000816,7112000,BARBACENA,1200,SANTO AGOSTINHO,30190131.0,MG,4123
50756,71884498,1,2,20051103,0,19930727,6424703,BARAO DE ITAPURA,950,GUANABARA,13020431.0,SP,6291
50772,01149953,1,8,20200831,2,19960412,6436100,DAS NACOES UNIDAS,14171,VILA GERTRUDES,4794000.0,SP,7107
50776,02030354,1,2,20051103,0,19970804,4930201,DAS SERINGUEIRAS,889,JARDIM BOTANICO,78556038.0,MT,8985
50943,77878023,1,2,20021109,0,19850111,4213800,JOSE JOAO MURARO,1944,JARDIM PORTO ALEGRE,85907000.0,PR,7927
50961,65897910,1,2,20050924,0,19910509,4711302,REPUBLICA,2355,PALMITAL,17510402.0,SP,6681
50965,31523566,1,2,20051103,0,19870616,4642701,RIO BRANCO,00045,CENTRO,20090908.0,RJ,6001
50966,13546353,1,8,20191101,4,19730108,2022300,HIDROGENIO,824,POLO PETROQUIMICO,42810010.0,BA,3413
50967,89981104,1,2,20051103,0,19840508,5250802,TAPES,195,IDEAL,93336020.0,RS,8771
50968,90157108,1,2,20040828,0,19690617,2833000,FIORELLO PIAZZETTA,327,CENTRO,99930000.0,RS,7301
50979,61130340,1,2,20031018,0,19890802,4751201,DEP WALDEMAR LOPES FERRAZ,831,PATRIMONIO  SAO JOAO BATISTA I,15400000.0,SP,6779
50991,38659280,1,8,20171130,2,19900709,7112000,PIRAPETINGA,322,SERRA,30220150.0,MG,4123
50996,01540541,1,8,20090731,2,19660906,6422100,2,140,SETOR CENTRAL,74013020.0,GO,9373
51000,01435768,1,2,20051103,0,19960102,4789099,MANOEL ALVES GARCIA,130,JARDIM SAO LUIZ,6618010.0,SP,6601
51109,08545971,1,2,20061221,0,20061221,3092000,HENRIQUE MANSANO,310,JARDIM ALPES,86075000.0,PR,7667
51202,08997695,1,2,20070730,0,20070730,4511103,EDUARDO FROES DA MOTA,2.777,SANTA MONICA,44078015.0,BA,3515
51224,09109322,1,4,20170413,64,20071002,4639701,BR-101 NORTE CONTORNO,S/N,TABAJARA,29154504.0,ES,5625
51286,09419923,1,3,20121126,21,20080303,2222600,ITAPURA,1609,VILA GOMES CARDIM,3310000.0,SP,7107
51342,05948981,1,2,20080117,0,20080117,6920602,HUNGRIA,574,JARDIM EUROPA,1455000.0,SP,7107
51443,08383282,1,2,20061010,0,20061010,163600,KARL JOSEPH HOFFMAN,100,CANTA GALO,84178275.0,PR,7495
51777,11124089,1,2,20090820,0,20090820,4662100,RICIERI CHIQUETTO,116,SANTO ANTONIO,13290000.0,SP,6647
52026,13332092,1,2,20110303,0,20110303,6462000,DAS AMERICAS,3434,BARRA DA TIJUCA,22640102.0,RJ,6001
52236,15186986,1,2,20120301,0,20120301,4671100,DA CERAMICA,400,UNIAO,67200000.0,PA,54
52469,16514187,1,2,20120705,0,20120705,4929902,ALVARO FRAGOSO,271,VILA INDEPENDENCIA,4223000.0,SP,7107
52483,10699537,1,2,20090220,0,20090220,6810202,PRESIDENTE VARGAS,77,CENTRO,13465150.0,SP,6131
53194,12843800,1,2,20101110,0,20101110,6201501,ROQUE PETRONI JUNIOR,850,JARDIM DAS ACACIAS,4707000.0,SP,7107
53989,03342617,1,2,20050827,0,19990811,6201501,SILVEIRA LOBO,32,POCO DA PANELA,52061030.0,PE,2531
53991,03377995,1,2,20051103,0,19990906,7112000,"FAZENDA KS 305 00013 CX RUR. KS RUR FAZ SAO JOSE, CX RUR",9999,ZONA RURAL,36455000.0,MG,4757
53993,00108786,1,8,20141231,2,19940707,8299799,VERBO DIVINO,1356,CHACARA STO.ANTONIO,4719002.0,SP,7107
53994,03476811,1,2,20050930,0,19991026,4789099,LEOPOLDO DE BULHOES,40,VILA CLEMENTINO,4022020.0,SP,7107
53996,00205113,1,2,20050408,0,19940921,4724500,AQUIDABAN,78,RIO BRANCO,93310380.0,RS,8771
53997,00217622,1,2,20051103,0,19940930,2751100,AV.GETULIO VARGAS,2700,RECREIO SAO JUDAS TADEU,13571272.0,SP,7079
53998,00243144,1,2,20001223,0,19941013,4929904,BORGES DE MEDEIROS,3165,CENTRO,95670000.0,RS,8681
53999,03545194,1,2,20051103,0,19991124,6462000,CORNELIO PIRES,S/N,BAIRRO SAO PEDRO,18530000.0,SP,7191
54004,01918378,1,2,20051103,0,19970624,3104700,DOUTOR ANTONIO DA ROCHA FREITAS,1176-A,CENTRO,62823000.0,CE,1441
54005,96215462,1,2,20010701,0,19930212,7112000,JOAO TEIXEIRA DA SILVA,329,ALTO DA MOOCA,3348040.0,SP,7107
54020,02003402,1,2,20051103,0,19970730,4623199,NOSSA SENHORA DOS NAVEGANTES,451,ENSEADA DO SUA,29050335.0,ES,5705
54035,02039540,1,2,20050930,0,19961218,4672900,SIMAO DIAS,SN,CHACARAS ARCAMPO,25251000.0,RJ,5833
54239,03730204,1,2,20050924,0,20000314,6542100,SHN QUADRA 1 BLOCO E,S/N,ASA NORTE,70701050.0,DF,9701
54445,02111102,1,2,20051103,0,19760715,1741901,TAPAJOS,383,VILA BRASILIA,74905700.0,GO,9227
54458,03832228,1,2,20000519,0,20000519,6493000,SETE DE SETEMBRO,821,CENTRO,36200078.0,MG,4111
54483,02184143,1,8,20161215,2,19971017,6612601,BRIGADEIRO FARIA LIMA,3900,ITAIM BIBI,4538132.0,SP,7107
54500,03896373,1,4,20160225,15,20000623,3299002,"PR 317, KM 08",S/N,PQUE INDUSTRIAL SUL,87065000.0,PR,7691
54512,05566996,1,2,20030319,0,20030319,6462000,MIGUEL CALMON,398,COMERCIO,40015010.0,BA,3849
54524,03950968,1,8,20090731,2,20000713,6190699,DR. CARDOSO DE MELLO,1450,VILA OLIMPIA,4548000.0,SP,7107
54561,02308397,1,2,20010815,0,19971111,8640206,SOUZA NAVES,3081,CENTRO,85802080.0,PR,7493
54567,05698240,1,2,0,0,20030604,4683400,MONSENHOR CELSO,154,CENTRO,80010150.0,PR,7535
54581,04051054,1,2,20050930,0,20000915,163600,CONCEICAO DA BARRA,2002,SHELL,29901590.0,ES,5663
54584,02366097,1,2,20050521,0,19980209,5221400,ANHANGUERA,S/N,JARDIM SALGADO FILHO,14079000.0,SP,6969
54672,00883581,1,8,20051130,4,19951009,4511102,VOLKSWAGEN,291,JABAQUARA,4344020.0,SP,7107
54802,00923117,1,2,20040828,0,19951030,8630502,SETE DE SETEMBRO,675,CENTRO,40060000.0,BA,3849
54819,04278057,1,2,20040918,0,19740826,8531700,PEDRO DIAS LEME,203,FLORES,69058818.0,AM,255
54908,04361416,1,2,20051103,0,19661010,8121400,CE 040,SN,COITE,61760000.0,CE,1247
55311,17829847,1,2,20050924,0,19830411,9603301,AIMORES,2954,SANTO AGOSTINHO,30140073.0,MG,4123
55375,56088396,1,2,19991106,0,19860716,4110700,PEDROSO ALVARENGA,900,ITAIM BIBI,4531003.0,SP,7107
55399,74075490,1,8,20060102,2,19940119,2051700,PEDRO ANTONIO DE SOUZA,400,PARQUE RUI BARBOSA,86031000.0,PR,7667
55426,56450877,1,2,20050930,0,19860924,2229301,DIOGENES RIBEIRO DE LIMA,3021,ALTO DA LAPA,5083900.0,SP,7107
55457,74466137,1,2,20051103,0,19940304,6550200,PAULO FACCINI,900,MACEDO,7111000.0,SP,6477
55480,56883820,1,2,20020720,0,19660906,4744099,CONDE GUILHERME PRATES,382,SANTA CATARINA,13510204.0,SP,7035
55487,56938939,1,2,20200625,0,19870114,6462000,BOTUCATU,168,VILA CLEMENTINO,4023060.0,SP,7107
55514,75285965,1,2,20051103,0,19800714,8121400,MAURO RAMOS,755,CENTRO,88020301.0,SC,8105
55546,06855894,1,2,20051028,0,19820331,115600,LUG FAZENDA RIBEIRAO,S/N,ZONA RURAL,64868000.0,PI,2245
55547,04696521,1,2,20010925,0,20010925,4110700,BALEIA JUBARTE,242,JOSE AMANDIO,88215000.0,SC,5537
56122,01340937,1,2,20051103,0,19960729,4211101,GOMES DE CARVALHO,1510,VILA OLIMPIA,4547005.0,SP,7107
56164,01347926,1,2,20051103,0,19960719,4299599,NORUEGA,234,JARDIM EUROPA,18045230.0,SP,7145
56233,76535764,1,2,20051103,0,19660926,6110801,DO LAVRADIO,71,CENTRO,20230070.0,RJ,6001
56254,02998611,1,2,20051103,0,19990222,3512300,DAS NACOES UNIDAS,14.171,VILA GERTRUDES,4794000.0,SP,7107
56261,03014007,1,2,20000826,0,19990205,6612601,FUNCHAL,418,VILA OLIMPIA,4551060.0,SP,7107
56268,58677469,1,8,20170901,2,19880315,3240099,TIGUASSU,165,JARDIM YAMBERE,9970310.0,SP,6377
56269,39531199,1,2,20051103,0,19930405,4511101,BENVINDO DE NOVAES,02021,RECREIO DOS BANDEIRANTES,22790381.0,RJ,6001
56315,59186981,1,2,20051103,0,19880624,2032100,AMAZONAS,1100,BRAZ CUBAS,8744340.0,SP,6713
56329,59320820,1,2,20051103,0,19690612,2591800,DAS NACOES UNIDAS 21102,21102,VILA ALMEIDA,4795910.0,SP,7107
56348,01506990,1,8,20130328,2,19960930,1531901,GERALDO BIZARRIA DE CARVALHO,22,POLO CALCADISTA,63800000.0,CE,1529
56405,07124113,1,2,20041201,0,20041201,6311900,PROFESSOR RAIMUNDO CANDIDO,52,BELVEDERE,30320650.0,MG,4123
56465,01554285,1,2,20050827,0,19960704,6201501,BELA CINTRA,904,CONSOLACAO,1415002.0,SP,7107
56486,03203941,1,2,20051103,0,19990607,7119799,ESTADOS UNIDOS,22,SION,30315270.0,MG,4123
56520,07206816,1,2,20051103,0,19660829,1062700,BR 116,S/N,JABUTI,61760000.0,CE,1247
56521,60894730,1,2,20051103,0,19660908,2422901,DO CONTORNO,6594,SAVASSI,30110044.0,MG,4123
56524,42509257,1,2,20051103,0,19751124,729404,LOC  FAZENDA CARAIBA,SN,SEDE,48960000.0,BA,3655
56530,61365557,1,2,20041231,0,19660729,1052000,WENCESLAU BRAS,36,MOCOQUINHA,37950000.0,MG,5293
56531,43270628,1,2,20051103,0,19710706,1351100,AFFONSO PANSAN,635,PARQUE PRIMAVERA,13473620.0,SP,6131
56534,43525765,1,2,20051103,0,19730604,6810201,BRASIL,46,JARDIM AMERIRA,1430000.0,SP,7107
56536,43657758,1,2,20001209,0,19730517,2829199,DONA ESTELA BORGES MORATO,225,VILA SIQUEIRA (ZONA NORTE),2722000.0,SP,7107
56540,25433194,1,8,20000831,2,19670619,1071600,JOSE AGOSTINHO FILHO,750,CENTRO,38108000.0,MG,602
56547,45542602,1,2,20051103,0,19740628,6462000,DR. CARLOS DE CARVALHO,373,CENTRO,80410180.0,PR,7535
56552,46013702,1,2,20051103,0,19690523,4782201,13 DE MAIO,295,CENTRO,13010070.0,SP,6291
56553,46162517,1,8,20090120,2,19760127,2222600,DR LUIZ MIRANDA,1700,PIRAJA,17580000.0,SP,6901
56555,46396040,1,8,20131014,2,19750311,2862300,HOWARD ARCHIBALD ACHESON JR,55,JARDIM DA GLORIA,6711280.0,SP,6361
56556,82508433,1,2,20051103,0,19710727,8299799,EMILIO BLUM,83,CENTRO,88020010.0,SC,8105
56558,47213186,1,2,20051103,0,19760708,4120400,PIRAPORINHA,684,VILA NOGUEIRA,9950000.0,SP,6377
56562,82981812,1,2,20001028,0,19660817,1351100,EDGAR VON BUETTNER,941,BATEAS,88355350.0,SC,8055
56563,09258807,1,2,20051103,0,19850411,1311100,MANOEL RUFINO DA SILVA,251,JOAO PAULO II,58076005.0,PB,2051
56564,64611213,1,4,20181226,63,19910222,8211300,CARAMURU,56,VILA MARISTELA,19020420.0,SP,6929
56569,17192451,1,2,20051103,0,19660928,6431000,ALFREDO EGYDIO DE SOUZA ARANHA 100,100,PARQUE JABAQUARA,4344902.0,SP,7107
56572,27901719,1,2,20051103,0,19821006,6541300,DA ASSEMBLEIA,00098,CENTRO,20011000.0,RJ,6001
56573,28027902,1,2,20051103,0,19830603,4789001,DO CARMO,57,CENTRO,20011020.0,RJ,6001
56577,29323367,1,2,20051103,0,19721220,4712100,SAO JOAO CAXIAS,2020,PARQUE NOVO RIO,25585020.0,RJ,5901
56581,87001335,1,8,20111231,2,19800610,5620101,GUIDO CALOI,1000,JD SAO LUIS,5802140.0,SP,7107
56585,13573332,1,2,20051103,0,19731113,2040100,ETENO,3832,POLO PETROQUIMICO,42810000.0,BA,3413
56586,13600911,1,2,20051103,0,19850705,321302,VALENCA GUAIBIM,S/N,GUAIBIM,45400000.0,BA,3957
56588,13786785,1,2,20051103,0,19791015,2342701,INDUSTRIAL URBANA,495,PONTO CERTO,42800133.0,BA,3413
56589,89438824,1,2,20031004,0,19831017,4679699,ASTROGILDO MACIEL ROSA,230,PITANGUEIRAS,95500000.0,RS,8855
56591,14589261,1,2,20051103,0,19780926,5239799,NOSSA SENHORA DO AMPARO,S/N,CENTRO,49140000.0,SE,3111
56598,33039223,1,2,20051103,0,19660804,2320600,DAS AMERICAS,500,BARRA DA TIJUCA,22640100.0,RJ,6001
56599,33042730,1,2,20051103,0,19660808,2422901,BRIGADEIRO FARIA LIMA,3400,ITAIM BIBI,4538132.0,SP,7107
56600,33110420,1,2,20051103,0,19660818,5913800,DAS NACOES UNIDAS,12551,BROOKLIN PAULISTA,4578903.0,SP,7107
56604,90576356,1,2,20050924,0,19860218,4511101,BR-386,950,SAO LUIS,92420040.0,RS,8589
56611,33858150,1,2,20051103,0,19681011,6462000,NIEMEYER,02,VIDIGAL,22450220.0,RJ,6001
56613,54098926,1,8,20160308,2,19841228,4639701,DE ACESSO SEBASTIAO FIOREZE,835,CENTRO,14730000.0,SP,6731
56614,34046581,1,8,20200831,2,19720607,8211300,RIO NEGRO,585,ALPHAVILLE INDUSTRIAL,6454000.0,SP,6213
56617,54428040,1,2,20051103,0,19850428,2621300,ALCEU AMOROSO LIMA,668,CAMINHO DAS ARVORES,41820770.0,BA,3849
